,dam_stats_key,t_date,month_year,t_month,t_year,dam_name,dam_class,total_dam_capacity_ML,height_m,storage_ml,percentage_capacity
178,2a04dced-67ae-48f5-8f57-f36068576d64,2012-06-27,June 2012,6,2012,ALEXANDRA,Minor Dam,134.0,10.12,87.5,65.30
179,ea19f8ab-fcce-4aeb-90e4-3c8bb36e27c7,2012-06-28,June 2012,6,2012,ALEXANDRA,Minor Dam,134.0,10.28,91.3,68.13
180,2f6652e1-3fbf-4b4a-8c5c-7111abd3faf7,2012-06-29,June 2012,6,2012,ALEXANDRA,Minor Dam,134.0,10.28,91.3,68.13
181,c2cd704e-f4c5-4638-afd0-4f777be1157c,2012-06-30,June 2012,6,2012,ALEXANDRA,Minor Dam,134.0,10.3,91.8,68.51
182,31020555-0220-4486-b0ea-06fddc26b88a,2012-07-01,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.3,91.8,68.51
183,1b0b2a55-1eb3-4c47-896d-48752701430c,2012-07-02,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.27,91.1,67.99
184,df4fe209-c1f3-4c44-96a5-0b1c8082f63b,2012-07-03,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.28,91.3,68.13
185,fd61c328-33f8-4f56-b413-c61e43e55d26,2012-07-04,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.28,91.3,68.13
186,d289b305-73b6-41b8-8f88-c4185f9c25fd,2012-07-05,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.38,93.7,69.93
187,d443b6b5-ef34-4f63-b348-b31eab3f3ad5,2012-07-06,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.38,93.7,69.93
188,7db6098e-1bbb-4a5b-9347-0ee2182ff1c6,2012-07-07,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.38,93.7,69.93
189,91199e91-28df-485a-b61a-7ca1bd22a5d7,2012-07-08,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.48,96.1,71.72
190,6ff333c0-2c6b-4ac3-bccc-140953857bb6,2012-07-09,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.55,97.7,72.91
191,c9d48a67-4e3b-4c44-9f44-279a88b19c71,2012-07-10,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.82,104.2,77.76
192,26622153-b570-4f34-afd0-8348580c100c,2012-07-11,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.9,106.1,79.18
193,1b04cb10-c436-4f14-b4d0-6e6ec5580f87,2012-07-12,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.98,108.0,80.60
194,a67c0ba7-fe34-4e45-bf20-9319a9327f2a,2012-07-13,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.01,108.9,81.27
195,9bf4a5e7-0256-4ceb-bc49-662050bf2a0b,2012-07-14,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.02,109.3,81.57
196,0083dcb9-35cd-4343-b474-30a6f1049ffb,2012-07-15,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.02,109.3,81.57
197,b9708fad-8dd0-4254-aca7-6d1ae392210f,2012-07-16,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.02,109.3,81.57
198,44227d1c-4214-4f4e-9f73-827c1f993421,2012-07-17,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.0,108.4,80.90
199,3dc3da76-54f1-4117-8f86-932db86a13ff,2012-07-18,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.98,108.0,80.60
200,2240ca31-92b8-46ed-856f-10b0dd31f8b7,2012-07-19,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.98,108.0,80.60
201,886cf534-4dbe-42dd-9b52-824b729cf011,2012-07-20,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.95,107.3,80.07
202,d7217e2f-fd33-4519-bde8-8fa5cb4af002,2012-07-21,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.99,108.2,80.75
203,18258f60-cef3-4bac-9178-bc318ca47ca5,2012-07-22,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.03,109.8,81.94
204,ac92aa0c-542e-46cd-93ac-2fd9f56012b5,2012-07-23,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.08,112.1,83.66
205,74452b8b-8492-484e-819f-442edd7bbd6a,2012-07-24,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.07,111.6,83.28
206,22e48e56-594e-4628-bebc-4857e5c947f8,2012-07-25,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.05,110.7,82.61
207,8bd85117-5a15-4b2a-8b0a-0e15fc026eca,2012-07-26,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.03,109.8,81.94
208,1b300d75-ced4-4b1e-9de5-099985f1e8ef,2012-07-27,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.01,108.9,81.27
209,69030db7-2130-450c-9418-3bc6ba68e5e6,2012-07-28,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,11.0,108.4,80.90
210,4efe5e63-bd8a-4c6f-bd8c-585205d92e22,2012-07-29,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.98,108.0,80.60
211,c95847f1-c8fa-4f4e-93cd-0d5641a25922,2012-07-30,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.96,107.5,80.22
212,37ab8ba2-b1bd-4f17-a2b1-c09e85305485,2012-07-31,July 2012,7,2012,ALEXANDRA,Minor Dam,134.0,10.94,107.0,79.85
213,6e2f031f-96a2-4afa-aa61-3cbf3f806710,2012-08-01,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.93,106.8,79.70
214,4649d6f7-36e8-472a-bc63-ad17d8d09ae4,2012-08-02,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.93,106.8,79.70
215,adcbcd40-7775-4093-90cb-9ecb8d91d497,2012-08-03,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.9,106.1,79.18
216,5b4d3f0c-bb95-44d3-9a68-8ed05eae57dc,2012-08-04,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.89,105.8,78.96
217,076ba25f-b2f8-4734-9c7e-c21c428fc0d4,2012-08-05,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.89,105.8,78.96
218,2252d005-c178-40dd-af8d-7fe089f4a27a,2012-08-06,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.85,104.9,78.28
219,399ac633-b1fd-44fc-bd81-df551cfc699d,2012-08-07,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.82,104.2,77.76
220,5eec0aa1-d7c3-4fba-acfa-5d580da2570d,2012-08-08,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.81,103.9,77.54
221,6f8a8a63-3853-41a4-9124-3712749bee7e,2012-08-09,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.81,103.9,77.54
222,fde271fb-0544-4823-8f67-40ab315a5e13,2012-08-10,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.77,103.0,76.87
223,41213eaa-84ee-4af0-8ab1-978b585dc408,2012-08-11,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.76,102.7,76.64
224,19e721f3-2ba9-4e05-abbf-61a4da5413ac,2012-08-12,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.71,101.5,75.75
225,73be67ab-c791-4dd5-bb00-377cb278ba9a,2012-08-13,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.89,105.8,78.96
226,819ad08e-4267-459a-8968-9af5b90348c8,2012-08-14,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.86,105.1,78.43
227,29d52d30-0c9f-41a9-afdd-ec48ecb9dd7a,2012-08-15,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.84,104.6,78.06
228,703783f5-be75-4c4c-a4c2-4296ec50381a,2012-08-16,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.84,104.6,78.06
229,82048087-36a2-481d-a38b-179ca000a6df,2012-08-17,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,10.88,105.6,78.81
230,59b0affd-b1db-4e5e-a2be-31825eed0d58,2012-08-18,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.0,108.4,80.90
231,210a1f9f-a4b2-472d-90a0-b552812633fb,2012-08-19,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.06,111.2,82.99
232,94db1176-bc12-4523-9886-0ea5d32352b5,2012-08-20,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.08,112.1,83.66
233,04da1868-020d-4f45-a088-c6a42a606118,2012-08-21,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.18,116.6,87.01
234,52762dfb-e97b-435a-a1d3-7b7f5be0bb22,2012-08-22,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.16,115.7,86.34
235,7d4c5490-90f4-452f-99f5-b89da043f862,2012-08-23,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.4,126.5,94.40
236,1ebfa033-d919-4805-b15b-d489f43330f7,2012-08-24,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.43,127.9,95.45
237,860fbbdc-c063-4a75-9494-afc783e0a50c,2012-08-25,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.43,127.9,95.45
238,88ffaf62-7328-45b6-bb46-28c36f7d2897,2012-08-26,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.44,128.4,95.82
239,79abb626-710a-45d3-bfe4-c35c58ad8caf,2012-08-27,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.45,128.8,96.12
240,fbbc3166-7056-41e7-8153-c981506bdd5c,2012-08-28,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
241,99e8f814-93a2-42ff-89c0-a8908886039b,2012-08-29,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
242,d9ea23d1-c8d3-4d6f-95a8-b11a1f384eaf,2012-08-30,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
243,cd7edfb7-e7a3-4679-a679-dca8d8cd9d72,2012-08-31,August 2012,8,2012,ALEXANDRA,Minor Dam,134.0,11.52,132.0,98.51
244,8c9cb39d-d396-49c6-96e6-42f8061d54d7,2012-09-01,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.5,131.1,97.84
245,5cceb7ab-a6a4-4c7c-9d13-a647e4fa7f8d,2012-09-02,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
246,4075701d-2243-4408-bb38-b06b2edb107f,2012-09-03,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
247,dcad681f-2070-49d6-960b-8ca0c23248c5,2012-09-04,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
248,e5ed5f31-63f2-4cfa-9fed-7c90316e2408,2012-09-05,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
249,083f8d02-eca6-4a12-8054-ad26fa3efed2,2012-09-06,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.54,132.9,99.18
250,6438999a-de42-497e-a5c7-a1e6c4b4d044,2012-09-07,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.52,132.0,98.51
251,7bf1f007-95ab-42de-be87-4d35cf6a8116,2012-09-08,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.5,131.1,97.84
252,e6ea3bd6-f64d-4cf7-8b59-d49a88423c2f,2012-09-09,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.46,129.3,96.49
253,160e6c6d-a55c-4717-a739-e473053c3205,2012-09-10,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.46,129.3,96.49
254,e6781b51-f4fe-4071-bce1-2f26b99d543c,2012-09-11,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.46,129.3,96.49
255,3be1cd51-8c5c-4f4b-8e3b-df14a9a45eaf,2012-09-12,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.53,132.4,98.81
256,304481a3-f228-4fd0-9b82-8d7647b84ddb,2012-09-13,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.53,132.4,98.81
257,fe6121c8-e3f6-4a65-a1ca-56a8a57cec4d,2012-09-14,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.52,132.0,98.51
258,1daecc24-4abd-4fb8-b66c-3cd611fcc548,2012-09-15,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.55,133.3,99.48
259,242cf1f3-9bae-42c7-8a55-310452da5a08,2012-09-16,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.55,133.3,99.48
260,6b9e0359-8ad3-482b-96d9-c63a4ed56147,2012-09-17,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.53,132.4,98.81
261,1fd01b7f-ec19-48f7-8bd4-4893914323c7,2012-09-18,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.51,131.5,98.13
262,6488950e-9278-4ec1-aded-a638656b9119,2012-09-19,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.5,131.1,97.84
263,656ae912-715e-44d7-a288-3b737ba14174,2012-09-20,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.47,129.7,96.79
264,166686f4-df3e-466d-82b8-94f01c4f8432,2012-09-21,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.45,128.8,96.12
265,8666f2c6-af27-489f-bbb0-93f00100a97d,2012-09-22,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.5,131.1,97.84
266,913accb7-2ee8-400a-89f0-40e74ef36a79,2012-09-23,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
267,2e14e4c5-5bda-4dc1-b8b7-5c46bdb35df4,2012-09-24,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
268,9de50905-e7f6-4852-b0fa-84cd04293a3c,2012-09-25,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
269,1f9cdc4b-b442-4e79-8ea7-2c073b84d912,2012-09-26,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.58,134.2,100.15
270,f3cc3cdf-5c65-41c5-af39-586820d690a8,2012-09-27,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
271,4f72c567-b5d2-4d87-85a8-b01358bd6c06,2012-09-28,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.59,134.2,100.15
272,587dcc6a-5d86-4008-8405-48a6199d70db,2012-09-29,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.61,131.5,98.13
273,34b9a6ee-379b-496a-95c0-63c4a30bd27a,2012-09-30,September 2012,9,2012,ALEXANDRA,Minor Dam,134.0,11.57,131.5,98.13
274,8371c731-0a01-4825-b2ed-3c3883b57394,2012-10-01,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.57,131.5,98.13
275,0130ac31-3f6f-4e84-a3b7-7dd486ff7e9d,2012-10-02,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
276,eef50aa5-d352-4dd3-8f03-1e8a134755bd,2012-10-03,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.54,132.9,99.18
277,50269c5a-612d-406a-a89c-77e12b917cbe,2012-10-04,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.53,132.4,98.81
278,625f4c89-571c-4afd-a981-b1fa1379e884,2012-10-05,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.55,133.3,99.48
279,bfb44568-1971-42e8-b15c-82c45dd8ae25,2012-10-06,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.58,133.3,99.48
280,eaece111-b2d2-4470-b7e3-ac4035502389,2012-10-07,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.58,134.2,100.15
281,e6870d91-6db5-40fb-825a-95791492b431,2012-10-08,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
282,37930915-27ac-496a-9de4-24b3381ba513,2012-10-09,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
283,b3b07727-e5ce-4bfa-9dc3-f15db190b86b,2012-10-10,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.53,132.4,98.81
284,91648eae-7357-492f-a7d2-145065e91908,2012-10-11,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.53,132.4,98.81
285,0ba88303-8d85-4177-a2e7-4ed1b14f3478,2012-10-12,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.51,131.5,98.13
286,9515f9a2-320e-454f-b82b-40c63b7463be,2012-10-13,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.49,130.6,97.46
287,5a124e3e-a8c9-4b2c-8514-ee5395ecad8f,2012-10-14,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.43,127.9,95.45
288,f40c3327-da11-4c24-8a40-d50887128d42,2012-10-15,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.43,127.9,95.45
289,f56a7760-d4f4-4138-9867-097d35c283d8,2012-10-16,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.41,127.0,94.78
290,e1582d29-b732-456a-b21e-004b2356d4b7,2012-10-17,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.39,126.1,94.10
291,f987e56c-44a7-41c9-9c0c-4592e81eb09f,2012-10-18,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.37,125.2,93.43
292,e2eef0a9-38be-46d0-815d-93ee32c7a24b,2012-10-19,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.34,123.8,92.39
293,3cba9ffa-388e-492c-a430-90d1235b5de1,2012-10-20,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.36,124.7,93.06
294,c3801034-95a3-45c2-b990-4c2b7fdbb748,2012-10-21,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
295,103ace18-92c8-4ef2-b85d-dd871dcd6365,2012-10-22,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
296,45536e06-c518-41b7-b432-5ee5bb2ceb7b,2012-10-23,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.57,134.2,100.15
297,37e7d293-ae69-4ebc-a10b-e82ac1cf2626,2012-10-24,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.56,134.2,100.15
298,63561004-9ea2-41fd-b410-a3cefefe2e11,2012-10-25,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.54,132.9,99.18
299,bbc1de7e-d4ac-412a-8ee6-6d594636f2f5,2012-10-26,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.53,132.4,98.81
300,62dd6917-da49-41e4-8628-b37730af56b6,2012-10-27,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.51,131.5,98.13
301,c3cef9aa-b4f9-4324-b393-7ec60ac9ff35,2012-10-28,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.48,130.2,97.16
302,f15c52f6-8a6a-40b3-ba13-1a7300e05daf,2012-10-29,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.46,129.3,96.49
303,9bd7f3f1-48aa-4f58-a81c-ea99e7b4eb1f,2012-10-30,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.46,129.3,96.49
304,dae39deb-82fd-4166-95c9-d573ef367618,2012-10-31,October 2012,10,2012,ALEXANDRA,Minor Dam,134.0,11.43,127.9,95.45
305,c91096ba-5de6-44fb-86ce-a6150160be29,2012-11-01,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.38,125.6,93.73
306,42a59707-3629-490e-8f21-3ed8da066d80,2012-11-02,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.38,125.6,93.73
307,0ff37961-62db-4192-9e16-d85a72eb6cb5,2012-11-03,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.36,124.7,93.06
308,8a9ed281-bfe5-46e1-95a8-ca711a1099a1,2012-11-04,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.33,123.4,92.09
309,ab154465-c926-443d-8486-b65741506d1a,2012-11-05,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.3,122.0,91.04
310,02edad71-3efa-4400-b36d-9fc3a383cce3,2012-11-06,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.28,121.1,90.37
311,ee3f8fba-a0ec-4c5a-b6fc-dd1a11e9104a,2012-11-07,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.27,120.7,90.07
312,0e03f725-8f4e-4acf-9251-1b63c4478cb3,2012-11-08,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.25,119.8,89.40
313,18fc92cf-b9f0-4b24-82af-d949c4c5b65e,2012-11-09,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.23,118.9,88.73
314,0b49350a-7b32-48c2-867f-8be5c884d4e2,2012-11-10,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.2,117.5,87.69
315,66d9f0d4-9311-40d9-a99a-0e4739476d31,2012-11-11,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.17,116.1,86.64
316,3b6dab0f-b16c-4ff2-9175-70380f5ebe8a,2012-11-12,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.14,114.8,85.67
317,f86e8ceb-ae81-49b3-8f8f-31c15f539011,2012-11-13,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.11,113.4,84.63
318,8000760e-e07e-4b9c-9a47-98eba1be8eb9,2012-11-14,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.09,112.5,83.96
319,fb59e906-3774-494e-a2a6-3c1eb4b65cb4,2012-11-15,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.06,111.2,82.99
320,d34f36f6-41c8-4479-8797-ddfc7dd79999,2012-11-16,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,11.03,109.8,81.94
321,6dd69bf5-5f38-4054-9c62-291508611ed7,2012-11-17,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.99,108.2,80.75
322,a8d990cc-0d23-4385-a975-3e5c5ae67631,2012-11-18,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.96,107.5,80.22
323,6ebfa84c-1740-447e-a117-5496860127c3,2012-11-19,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.94,107.0,79.85
324,c16d5de8-4840-4058-95c6-690a8947f105,2012-11-20,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.91,106.3,79.33
325,41aca812-3d4a-4b65-ad2a-c6905c5b4d4d,2012-11-21,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.89,105.8,78.96
326,0f032eee-20ff-4c8d-a7ad-b305e8ec5732,2012-11-22,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.87,105.4,78.66
327,05174007-35ad-4b9b-bab8-0606228fe73e,2012-11-23,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.85,104.9,78.28
328,1680f168-0b89-473e-90fc-1e59263cf0b3,2012-11-24,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.81,103.9,77.54
329,f56e8646-930b-4dac-816c-4b91a2486ce1,2012-11-25,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.78,103.2,77.01
330,c8bcace5-956a-44df-94e8-c6d045f19295,2012-11-26,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.78,103.2,77.01
331,01d9ed35-dcde-45f3-bfda-5fc4a8476801,2012-11-27,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.77,103.0,76.87
332,06c43a5e-51f7-4779-9490-31e8e2e3fe0a,2012-11-28,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.75,102.5,76.49
333,421e23fa-bd26-4e7c-ab32-da22c35a8277,2012-11-29,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.73,102.0,76.12
334,0a7f731c-06d2-43bb-9133-7a5aed623733,2012-11-30,November 2012,11,2012,ALEXANDRA,Minor Dam,134.0,10.71,101.5,75.75
335,77a1fccc-9d7a-4b7d-b563-b9f73d760955,2012-12-01,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.69,101.1,75.45
336,e7a48536-d97a-4732-ba46-c2133ac8efc2,2012-12-02,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.66,100.4,74.93
337,359f442d-cdb8-48c6-8e83-8e45b08a1e99,2012-12-03,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.64,99.9,74.55
338,e9ad55ce-caff-427a-b3c0-53a3e682c380,2012-12-04,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.61,99.2,74.03
339,7e1dda8d-abd2-4373-bf17-dd833fc786df,2012-12-05,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.58,98.5,73.51
340,3789031f-aa2a-4521-ab8a-b60d691b6f75,2012-12-06,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.54,97.5,72.76
341,acaf6cee-95ca-4022-993c-e16e3ff05d68,2012-12-07,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.51,96.8,72.24
342,57fa0359-48dc-47f6-be45-7c7056c05381,2012-12-08,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.51,96.8,72.24
343,6bf1321e-e6e9-47cf-957b-183e5f127c19,2012-12-09,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.51,96.8,72.24
344,cccff39c-2eaa-4ba0-affd-aacba1c644f1,2012-12-10,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.51,96.8,72.24
345,5f3c3323-e190-430d-8b62-22a22075a996,2012-12-11,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.42,94.7,70.67
346,ab092820-871e-4b1f-b1d6-adc5697d9bae,2012-12-12,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.4,94.2,70.30
347,b0705a97-8a23-4387-bc95-89d548e87762,2012-12-13,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.37,93.5,69.78
348,b2c4a57c-b8a9-4660-b031-40d9e23f4380,2012-12-14,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.35,93.0,69.40
349,a3de458b-76ec-4d17-b979-38d8165b885c,2012-12-15,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.33,92.5,69.03
350,e8125f9d-9d08-4cb1-b6fc-372a2a8bd9b6,2012-12-16,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.3,91.8,68.51
351,738bea45-cb9c-4d16-8094-40aa279d72b0,2012-12-17,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.26,90.9,67.84
352,5fb44b4b-9148-47e0-ac9f-9a40cc129a01,2012-12-18,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.23,90.1,67.24
353,c84eff56-e563-41fd-95b6-74050227e111,2012-12-19,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.2,89.4,66.72
354,bd390b3c-3470-476f-a358-19bc72c746e1,2012-12-20,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.17,88.7,66.19
355,fcba71ae-93f6-4c86-b768-f6a48e9b9224,2012-12-21,December 2012,12,2012,ALEXANDRA,Minor Dam,134.0,10.13,87.8,65.52
